_month,_year,month_year,interest_id,composition,index_value,ranking,percentile_ranking
7,2019,07-2019,40692,2.12,1.66,483,44.1
7,2019,07-2019,6325,2.83,1.66,483,44.1
7,2019,07-2019,18784,2.25,1.65,498,42.36
7,2019,07-2019,42,2.64,1.65,498,42.36
7,2019,07-2019,39330,1.95,1.65,498,42.36
7,2019,07-2019,18621,2.14,1.65,498,42.36
7,2019,07-2019,36882,2.45,1.65,498,42.36
7,2019,07-2019,29,2.35,1.65,498,42.36
7,2019,07-2019,6215,2.16,1.65,498,42.36
7,2019,07-2019,10870,1.99,1.65,498,42.36
7,2019,07-2019,5963,1.99,1.65,498,42.36
7,2019,07-2019,6265,2.32,1.65,498,42.36
7,2019,07-2019,13497,2.44,1.65,498,42.36
7,2019,07-2019,38355,1.96,1.65,498,42.36
7,2019,07-2019,45667,2.2,1.65,498,42.36
7,2019,07-2019,6084,1.9,1.65,498,42.36
7,2019,07-2019,34650,2.17,1.65,498,42.36
7,2019,07-2019,36876,1.94,1.64,513,40.63
7,2019,07-2019,39335,2.05,1.64,513,40.63
7,2019,07-2019,7461,2.08,1.64,513,40.63
7,2019,07-2019,49973,2.05,1.64,513,40.63
7,2019,07-2019,34637,1.7,1.64,513,40.63
7,2019,07-2019,42964,2.24,1.63,518,40.05
7,2019,07-2019,36873,2,1.63,518,40.05
7,2019,07-2019,19294,2.24,1.63,518,40.05
7,2019,07-2019,10979,2.44,1.63,518,40.05
7,2019,07-2019,45526,2.03,1.63,518,40.05
7,2019,07-2019,40683,1.86,1.63,518,40.05
7,2019,07-2019,13496,2.1,1.63,518,40.05
7,2019,07-2019,17452,2.36,1.63,518,40.05
7,2019,07-2019,145,2.17,1.63,518,40.05
7,2019,07-2019,6124,2.45,1.63,518,40.05
7,2019,07-2019,34638,1.75,1.62,528,38.89
7,2019,07-2019,44457,1.8,1.62,528,38.89
7,2019,07-2019,41088,2.4,1.62,528,38.89
7,2019,07-2019,130,2.1,1.62,528,38.89
7,2019,07-2019,44480,1.8,1.62,528,38.89
7,2019,07-2019,6320,2.16,1.61,533,38.31
7,2019,07-2019,4916,2.11,1.61,533,38.31
7,2019,07-2019,21236,2.04,1.61,533,38.31
7,2019,07-2019,37420,2.05,1.61,533,38.31
7,2019,07-2019,41853,1.94,1.61,533,38.31
7,2019,07-2019,6234,2.21,1.61,533,38.31
7,2019,07-2019,33965,2.01,1.61,533,38.31
7,2019,07-2019,146,2.07,1.61,533,38.31
7,2019,07-2019,18,2.01,1.61,533,38.31
7,2019,07-2019,40693,2.07,1.61,533,38.31
7,2019,07-2019,5926,2.72,1.6,543,37.15
7,2019,07-2019,44472,1.71,1.6,543,37.15
7,2019,07-2019,34466,1.93,1.6,543,37.15
7,2019,07-2019,4926,2.32,1.6,543,37.15
7,2019,07-2019,10364,2.11,1.6,543,37.15
7,2019,07-2019,5925,2.38,1.6,543,37.15
7,2019,07-2019,6148,2.21,1.6,543,37.15
7,2019,07-2019,39332,1.95,1.6,543,37.15
7,2019,07-2019,39195,1.85,1.6,543,37.15
7,2019,07-2019,125,1.96,1.59,552,36.11
7,2019,07-2019,38989,2.12,1.59,552,36.11
7,2019,07-2019,6227,2.07,1.59,552,36.11
7,2019,07-2019,44444,1.9,1.59,552,36.11
7,2019,07-2019,6302,2.2,1.59,552,36.11
7,2019,07-2019,44584,1.98,1.59,552,36.11
7,2019,07-2019,49976,2.05,1.59,552,36.11
7,2019,07-2019,73,1.93,1.59,552,36.11
7,2019,07-2019,22091,2.3,1.59,552,36.11
7,2019,07-2019,5,2.17,1.59,552,36.11
7,2019,07-2019,10836,2.64,1.59,552,36.11
7,2019,07-2019,7546,2.36,1.58,563,34.84
7,2019,07-2019,41084,1.94,1.58,563,34.84
7,2019,07-2019,38366,1.94,1.58,563,34.84
7,2019,07-2019,19623,2.03,1.58,563,34.84
7,2019,07-2019,119,2.15,1.58,563,34.84
7,2019,07-2019,20754,2.16,1.58,563,34.84
7,2019,07-2019,5898,2.13,1.58,563,34.84
7,2019,07-2019,87,2.04,1.58,563,34.84
7,2019,07-2019,40191,2.12,1.58,563,34.84
7,2019,07-2019,45524,2.11,1.58,563,34.84
7,2019,07-2019,6067,2.05,1.58,563,34.84
7,2019,07-2019,44387,2.15,1.58,563,34.84
7,2019,07-2019,5936,2.18,1.58,563,34.84
7,2019,07-2019,4870,1.86,1.58,563,34.84
7,2019,07-2019,6393,1.88,1.58,563,34.84
7,2019,07-2019,4894,1.99,1.58,563,34.84
7,2019,07-2019,12820,1.88,1.58,563,34.84
7,2019,07-2019,12,2.01,1.58,563,34.84
7,2019,07-2019,11065,2.16,1.57,581,32.75
7,2019,07-2019,44452,2.01,1.57,581,32.75
7,2019,07-2019,6366,2.19,1.57,581,32.75
7,2019,07-2019,6386,2.2,1.57,581,32.75
7,2019,07-2019,18807,2.04,1.56,585,32.29
7,2019,07-2019,22420,2.83,1.56,585,32.29
7,2019,07-2019,22422,1.92,1.56,585,32.29
7,2019,07-2019,18352,2.46,1.56,585,32.29
7,2019,07-2019,17729,2.11,1.56,585,32.29
7,2019,07-2019,39653,2.22,1.56,585,32.29
7,2019,07-2019,10953,1.93,1.55,591,31.6
7,2019,07-2019,4915,2.03,1.55,591,31.6
7,2019,07-2019,5972,3.71,1.55,591,31.6
7,2019,07-2019,34574,2.05,1.55,591,31.6
7,2019,07-2019,38362,2.11,1.55,591,31.6
7,2019,07-2019,18648,1.81,1.55,591,31.6
7,2019,07-2019,19593,1.89,1.55,591,31.6
7,2019,07-2019,6088,2.13,1.55,591,31.6
7,2019,07-2019,36874,2,1.55,591,31.6
7,2019,07-2019,19520,2.27,1.55,591,31.6
7,2019,07-2019,100,1.96,1.55,591,31.6
7,2019,07-2019,6317,2.18,1.55,591,31.6
7,2019,07-2019,39339,2.12,1.55,591,31.6
7,2019,07-2019,4930,1.89,1.55,591,31.6
7,2019,07-2019,37413,2.01,1.55,591,31.6
7,2019,07-2019,6216,2.46,1.55,591,31.6
7,2019,07-2019,17271,2.16,1.54,607,29.75
7,2019,07-2019,36863,2.22,1.54,607,29.75
7,2019,07-2019,48465,1.83,1.54,607,29.75
7,2019,07-2019,34639,2,1.54,607,29.75
7,2019,07-2019,38351,1.94,1.54,607,29.75
7,2019,07-2019,95,2.45,1.54,607,29.75
7,2019,07-2019,19519,2.25,1.54,607,29.75
7,2019,07-2019,34464,1.8,1.54,607,29.75
7,2019,07-2019,5901,2.09,1.54,607,29.75
7,2019,07-2019,12032,2.25,1.54,607,29.75
7,2019,07-2019,22,1.87,1.53,617,28.59
7,2019,07-2019,22417,2.27,1.53,617,28.59
7,2019,07-2019,6217,1.85,1.53,617,28.59
7,2019,07-2019,43540,2.11,1.53,617,28.59
7,2019,07-2019,8,1.8,1.53,617,28.59
7,2019,07-2019,19879,1.92,1.53,617,28.59
7,2019,07-2019,6267,2.03,1.53,617,28.59
7,2019,07-2019,40195,2.08,1.53,617,28.59
7,2019,07-2019,44458,1.73,1.53,617,28.59
7,2019,07-2019,34088,2.03,1.53,617,28.59
7,2019,07-2019,59,1.82,1.53,617,28.59
7,2019,07-2019,39654,1.8,1.52,628,27.31
7,2019,07-2019,41075,2.03,1.52,628,27.31
7,2019,07-2019,7541,2.71,1.52,628,27.31
7,2019,07-2019,13421,2.47,1.52,628,27.31
7,2019,07-2019,44491,1.75,1.52,628,27.31
7,2019,07-2019,39197,1.9,1.52,628,27.31
7,2019,07-2019,44467,1.98,1.52,628,27.31
7,2019,07-2019,49974,2.04,1.51,635,26.5
7,2019,07-2019,6106,1.99,1.51,635,26.5
7,2019,07-2019,40698,2.09,1.51,635,26.5
7,2019,07-2019,10973,2.47,1.51,635,26.5
7,2019,07-2019,18781,1.98,1.51,635,26.5
7,2019,07-2019,16119,2.26,1.51,635,26.5
7,2019,07-2019,34,2.47,1.51,635,26.5
7,2019,07-2019,10833,2.64,1.51,635,26.5
7,2019,07-2019,44474,2.33,1.5,643,25.58
7,2019,07-2019,18783,2.66,1.5,643,25.58
7,2019,07-2019,109,2.03,1.5,643,25.58
7,2019,07-2019,37887,1.89,1.5,643,25.58
7,2019,07-2019,18350,2.06,1.5,643,25.58
7,2019,07-2019,5945,2.64,1.5,643,25.58
7,2019,07-2019,86,2.09,1.49,649,24.88
7,2019,07-2019,40696,2.03,1.49,649,24.88
7,2019,07-2019,7540,2.26,1.49,649,24.88
7,2019,07-2019,6333,1.87,1.49,649,24.88
7,2019,07-2019,6024,1.7,1.49,649,24.88
7,2019,07-2019,20,1.8,1.49,649,24.88
7,2019,07-2019,34084,1.84,1.49,649,24.88
7,2019,07-2019,19630,2.16,1.49,649,24.88
7,2019,07-2019,22425,2.09,1.49,649,24.88
7,2019,07-2019,22401,1.96,1.49,649,24.88
7,2019,07-2019,5921,2.07,1.49,649,24.88
7,2019,07-2019,6237,2.14,1.49,649,24.88
7,2019,07-2019,6159,2.03,1.48,661,23.5
7,2019,07-2019,21326,2.23,1.48,661,23.5
7,2019,07-2019,5914,1.79,1.48,661,23.5
7,2019,07-2019,6322,2.59,1.48,661,23.5
7,2019,07-2019,39198,1.97,1.48,661,23.5
7,2019,07-2019,6324,4.17,1.48,661,23.5
7,2019,07-2019,51119,1.99,1.48,661,23.5
7,2019,07-2019,20750,2.07,1.48,661,23.5
7,2019,07-2019,5934,2.13,1.48,661,23.5
7,2019,07-2019,34079,1.93,1.48,661,23.5
7,2019,07-2019,10010,2.03,1.48,661,23.5
7,2019,07-2019,41076,2.1,1.47,672,22.22
7,2019,07-2019,40526,2.35,1.47,672,22.22
7,2019,07-2019,6385,2.17,1.47,672,22.22
7,2019,07-2019,4910,2.07,1.47,672,22.22
7,2019,07-2019,38996,1.97,1.47,672,22.22
7,2019,07-2019,40187,1.95,1.47,672,22.22
7,2019,07-2019,6334,1.99,1.47,672,22.22
7,2019,07-2019,4937,2.01,1.46,679,21.41
7,2019,07-2019,6303,2.14,1.46,679,21.41
7,2019,07-2019,78,1.99,1.46,679,21.41
7,2019,07-2019,7454,2.03,1.46,679,21.41
7,2019,07-2019,37878,2.04,1.46,679,21.41
7,2019,07-2019,6149,2.01,1.46,679,21.41
7,2019,07-2019,46134,1.95,1.46,679,21.41
7,2019,07-2019,32701,2.12,1.46,679,21.41
7,2019,07-2019,10834,2.3,1.46,679,21.41
7,2019,07-2019,19757,1.92,1.46,679,21.41
7,2019,07-2019,5943,2,1.45,689,20.25
7,2019,07-2019,45,1.94,1.45,689,20.25
7,2019,07-2019,39462,1.95,1.45,689,20.25
7,2019,07-2019,17540,1.81,1.45,689,20.25
7,2019,07-2019,6156,2.31,1.45,689,20.25
7,2019,07-2019,44386,2.02,1.44,694,19.68
7,2019,07-2019,13,1.72,1.44,694,19.68
7,2019,07-2019,6314,2.05,1.44,694,19.68
7,2019,07-2019,6141,1.61,1.44,694,19.68
7,2019,07-2019,4935,2.06,1.44,694,19.68
7,2019,07-2019,6160,1.93,1.44,694,19.68
7,2019,07-2019,22096,1.98,1.44,694,19.68
7,2019,07-2019,7605,1.95,1.44,694,19.68
7,2019,07-2019,84,2.59,1.43,702,18.75
7,2019,07-2019,103,2.06,1.43,702,18.75
7,2019,07-2019,4898,3.98,1.43,702,18.75
7,2019,07-2019,10976,1.91,1.43,702,18.75
7,2019,07-2019,34647,1.68,1.43,702,18.75
7,2019,07-2019,6189,1.85,1.43,702,18.75
7,2019,07-2019,19588,2.25,1.43,702,18.75
7,2019,07-2019,6387,2.1,1.43,702,18.75
7,2019,07-2019,45685,1.83,1.43,702,18.75
7,2019,07-2019,40685,1.95,1.43,702,18.75
7,2019,07-2019,170,1.82,1.43,702,18.75
7,2019,07-2019,168,2.11,1.43,702,18.75
7,2019,07-2019,6339,2.1,1.43,702,18.75
7,2019,07-2019,5922,1.97,1.43,702,18.75
7,2019,07-2019,19618,2.22,1.43,702,18.75
7,2019,07-2019,6332,2.3,1.43,702,18.75
7,2019,07-2019,35742,1.84,1.42,718,16.9
7,2019,07-2019,45515,1.71,1.42,718,16.9
7,2019,07-2019,5930,1.81,1.42,718,16.9
7,2019,07-2019,22092,2.2,1.42,718,16.9
7,2019,07-2019,19627,2.16,1.42,718,16.9
7,2019,07-2019,51678,1.97,1.42,718,16.9
7,2019,07-2019,19297,1.93,1.41,724,16.2
7,2019,07-2019,41553,1.97,1.41,724,16.2
7,2019,07-2019,34083,1.8,1.41,724,16.2
7,2019,07-2019,41,1.99,1.41,724,16.2
7,2019,07-2019,19615,2.32,1.41,724,16.2
7,2019,07-2019,41857,1.9,1.41,724,16.2
7,2019,07-2019,41057,2,1.4,730,15.51
7,2019,07-2019,163,1.82,1.4,730,15.51
7,2019,07-2019,34648,2.16,1.4,730,15.51
7,2019,07-2019,67,1.72,1.4,730,15.51
7,2019,07-2019,7545,2.23,1.4,730,15.51
7,2019,07-2019,6389,2.1,1.4,730,15.51
7,2019,07-2019,40437,2.01,1.39,736,14.81
7,2019,07-2019,6367,1.85,1.39,736,14.81
7,2019,07-2019,7483,1.92,1.39,736,14.81
7,2019,07-2019,19609,2.05,1.39,736,14.81
7,2019,07-2019,42479,1.9,1.39,736,14.81
7,2019,07-2019,116,1.78,1.39,736,14.81
7,2019,07-2019,6337,1.78,1.38,742,14.12
7,2019,07-2019,46132,1.88,1.38,742,14.12
7,2019,07-2019,94,2.12,1.38,742,14.12
7,2019,07-2019,21241,2,1.38,742,14.12
7,2019,07-2019,38283,1.97,1.38,742,14.12
7,2019,07-2019,6226,1.87,1.38,742,14.12
7,2019,07-2019,4921,2.32,1.38,742,14.12
7,2019,07-2019,41067,1.66,1.38,742,14.12
7,2019,07-2019,6318,2.07,1.37,750,13.19
7,2019,07-2019,7529,1.88,1.37,750,13.19
7,2019,07-2019,6194,1.91,1.37,750,13.19
7,2019,07-2019,4927,1.9,1.37,750,13.19
7,2019,07-2019,7453,2.03,1.36,754,12.73
7,2019,07-2019,49975,1.98,1.36,754,12.73
7,2019,07-2019,44481,1.76,1.36,754,12.73
7,2019,07-2019,41074,1.94,1.36,754,12.73
7,2019,07-2019,19602,2.06,1.36,754,12.73
7,2019,07-2019,4929,2.05,1.36,754,12.73
7,2019,07-2019,36864,1.84,1.36,754,12.73
7,2019,07-2019,41061,1.82,1.36,754,12.73
7,2019,07-2019,17671,1.86,1.35,762,11.81
7,2019,07-2019,36870,2.14,1.35,762,11.81
7,2019,07-2019,3,1.95,1.35,762,11.81
7,2019,07-2019,92,1.82,1.35,762,11.81
7,2019,07-2019,44383,1.88,1.34,766,11.34
7,2019,07-2019,40702,1.99,1.34,766,11.34
7,2019,07-2019,46,1.79,1.34,766,11.34
7,2019,07-2019,48460,1.72,1.33,769,11
7,2019,07-2019,110,1.96,1.33,769,11
7,2019,07-2019,4896,2.13,1.33,769,11
7,2019,07-2019,19611,1.9,1.33,769,11
7,2019,07-2019,18619,3.7,1.33,769,11
7,2019,07-2019,112,2.2,1.32,774,10.42
7,2019,07-2019,40427,2.16,1.32,774,10.42
7,2019,07-2019,72,1.91,1.32,774,10.42
7,2019,07-2019,19587,2.08,1.32,774,10.42
7,2019,07-2019,34471,1.91,1.31,778,9.95
7,2019,07-2019,6006,1.83,1.31,778,9.95
7,2019,07-2019,20730,1.84,1.31,778,9.95
7,2019,07-2019,5929,2.1,1.31,778,9.95
7,2019,07-2019,38361,1.82,1.31,778,9.95
7,2019,07-2019,11977,2.15,1.3,783,9.38
7,2019,07-2019,142,1.59,1.3,783,9.38
7,2019,07-2019,4932,1.79,1.3,783,9.38
7,2019,07-2019,43546,1.93,1.3,783,9.38
7,2019,07-2019,6300,2.01,1.29,787,8.91
7,2019,07-2019,5957,2.04,1.29,787,8.91
7,2019,07-2019,22400,2.1,1.29,787,8.91
7,2019,07-2019,19589,2.1,1.29,787,8.91
7,2019,07-2019,10251,1.81,1.29,787,8.91
7,2019,07-2019,44449,1.71,1.29,787,8.91
7,2019,07-2019,10978,1.92,1.28,793,8.22
7,2019,07-2019,5951,1.92,1.28,793,8.22
7,2019,07-2019,40703,1.98,1.28,793,8.22
7,2019,07-2019,34078,1.98,1.27,796,7.87
7,2019,07-2019,38365,1.92,1.27,796,7.87
7,2019,07-2019,7544,1.81,1.27,796,7.87
7,2019,07-2019,11066,1.89,1.27,796,7.87
7,2019,07-2019,6230,2.01,1.27,796,7.87
7,2019,07-2019,40686,1.78,1.27,796,7.87
7,2019,07-2019,36875,1.78,1.26,802,7.18
7,2019,07-2019,49977,1.88,1.26,802,7.18
7,2019,07-2019,46566,1.66,1.26,802,7.18
7,2019,07-2019,5897,1.81,1.26,802,7.18
7,2019,07-2019,22094,2.19,1.26,802,7.18
7,2019,07-2019,6049,1.88,1.25,807,6.6
7,2019,07-2019,49978,1.72,1.24,808,6.48
7,2019,07-2019,6174,1.7,1.24,808,6.48
7,2019,07-2019,14802,1.6,1.23,810,6.25
7,2019,07-2019,22095,1.8,1.23,810,6.25
7,2019,07-2019,5942,1.92,1.23,810,6.25
7,2019,07-2019,19604,2.57,1.22,813,5.9
7,2019,07-2019,139,1.81,1.22,813,5.9
7,2019,07-2019,6259,1.98,1.22,813,5.9
7,2019,07-2019,4919,1.76,1.22,813,5.9
7,2019,07-2019,19631,1.94,1.22,813,5.9
7,2019,07-2019,19634,2.01,1.21,818,5.32
7,2019,07-2019,6365,1.8,1.21,818,5.32
7,2019,07-2019,5920,1.63,1.21,818,5.32
7,2019,07-2019,4925,2.02,1.21,818,5.32
7,2019,07-2019,10970,1.99,1.21,818,5.32
7,2019,07-2019,14801,1.71,1.2,823,4.75
7,2019,07-2019,22419,2,1.2,823,4.75
7,2019,07-2019,19251,2.08,1.2,823,4.75
7,2019,07-2019,45672,2.03,1.2,823,4.75
7,2019,07-2019,40700,1.85,1.19,827,4.28
7,2019,07-2019,44379,1.76,1.19,827,4.28
7,2019,07-2019,19624,1.97,1.18,829,4.05
7,2019,07-2019,65,1.8,1.18,829,4.05
7,2019,07-2019,12602,1.78,1.18,829,4.05
7,2019,07-2019,35932,1.93,1.18,829,4.05
7,2019,07-2019,43547,1.9,1.18,829,4.05
7,2019,07-2019,91,1.77,1.18,829,4.05
7,2019,07-2019,13498,1.91,1.18,829,4.05
7,2019,07-2019,6115,1.85,1.17,836,3.24
7,2019,07-2019,6345,1.98,1.17,836,3.24
7,2019,07-2019,6169,1.79,1.17,836,3.24
7,2019,07-2019,44391,1.83,1.17,836,3.24
7,2019,07-2019,21243,1.55,1.17,836,3.24
7,2019,07-2019,7543,1.94,1.17,836,3.24
7,2019,07-2019,22398,2.01,1.14,842,2.55
7,2019,07-2019,4904,1.82,1.14,842,2.55
7,2019,07-2019,40189,1.84,1.14,842,2.55
7,2019,07-2019,38992,1.84,1.13,845,2.2
7,2019,07-2019,15878,1.96,1.13,845,2.2
7,2019,07-2019,12277,1.62,1.12,847,1.97
7,2019,07-2019,45520,1.69,1.12,847,1.97
7,2019,07-2019,6223,1.9,1.12,847,1.97
7,2019,07-2019,81,1.73,1.12,847,1.97
7,2019,07-2019,19596,1.78,1.12,847,1.97
7,2019,07-2019,5904,1.77,1.11,852,1.39
7,2019,07-2019,4931,1.97,1.11,852,1.39
7,2019,07-2019,19622,1.91,1.11,852,1.39
7,2019,07-2019,41549,1.77,1.11,852,1.39
7,2019,07-2019,22413,1.77,1.1,856,0.93
7,2019,07-2019,118,1.83,1.1,856,0.93
7,2019,07-2019,19605,1.98,1.1,856,0.93
7,2019,07-2019,36878,1.83,1.08,859,0.58
7,2019,07-2019,40697,1.75,1.07,860,0.46
7,2019,07-2019,6120,1.81,1.07,860,0.46
7,2019,07-2019,34948,1.74,1,862,0.23
7,2019,07-2019,6364,1.64,0.89,863,0.12
7,2019,07-2019,6050,1.56,0.77,864,0
8,2019,08-2019,41548,7.01,4.58,1,99.91
8,2019,08-2019,115,6.71,3.99,2,99.83
8,2019,08-2019,22502,5.5,3.63,3,99.74
8,2019,08-2019,42203,5.62,3.62,4,99.65
8,2019,08-2019,6206,6.19,3.57,5,99.56
8,2019,08-2019,41854,4.73,3.56,6,99.48
8,2019,08-2019,12133,5.86,3.31,7,99.39
8,2019,08-2019,48154,4.75,3.27,8,99.3
8,2019,08-2019,171,5.67,3.26,9,99.22
8,2019,08-2019,44453,4.47,3.23,10,99.13
8,2019,08-2019,4,5.34,3.23,10,99.13
8,2019,08-2019,6285,5.48,3.13,12,98.96
8,2019,08-2019,44272,4.82,3.13,12,98.96
8,2019,08-2019,37875,4.8,3.12,14,98.78
8,2019,08-2019,151,5.62,3.12,14,98.78
8,2019,08-2019,38,4.6,3.11,16,98.61
8,2019,08-2019,47713,4.57,3.09,17,98.52
8,2019,08-2019,19250,5.68,3.06,18,98.43
8,2019,08-2019,16,4.28,3.05,19,98.35
8,2019,08-2019,35904,4.44,3.02,20,98.26
8,2019,08-2019,44446,3.86,3.01,21,98.17
8,2019,08-2019,44489,3.87,3.01,21,98.17
8,2019,08-2019,19298,5.43,3,23,98
8,2019,08-2019,6286,5.08,2.97,24,97.91
8,2019,08-2019,40439,4.55,2.96,25,97.82
8,2019,08-2019,6232,4.57,2.93,26,97.74
8,2019,08-2019,47130,3.98,2.91,27,97.65
8,2019,08-2019,41069,4.22,2.87,28,97.56
8,2019,08-2019,39665,4.56,2.86,29,97.48
8,2019,08-2019,6218,4,2.85,30,97.39
8,2019,08-2019,6013,3.96,2.82,31,97.3
8,2019,08-2019,17269,4.71,2.82,31,97.3
8,2019,08-2019,5970,5.59,2.82,31,97.3
8,2019,08-2019,38990,4.53,2.82,31,97.3
8,2019,08-2019,33,4.8,2.82,31,97.3
8,2019,08-2019,44585,4.48,2.8,36,96.87
8,2019,08-2019,6184,5.17,2.8,36,96.87
8,2019,08-2019,6,4.46,2.79,38,96.69
8,2019,08-2019,44588,4.19,2.78,39,96.61
8,2019,08-2019,45518,3.86,2.78,39,96.61
8,2019,08-2019,44469,4.14,2.77,41,96.43
8,2019,08-2019,31,4.17,2.76,42,96.34
8,2019,08-2019,41191,4.05,2.75,43,96.26
8,2019,08-2019,37423,4.25,2.73,44,96.17
8,2019,08-2019,32486,3.87,2.72,45,96.08
8,2019,08-2019,6023,5.15,2.72,45,96.08
8,2019,08-2019,16137,4.59,2.71,47,95.91
8,2019,08-2019,18347,4.52,2.71,47,95.91
8,2019,08-2019,11067,4.08,2.71,47,95.91
8,2019,08-2019,40183,4.09,2.7,50,95.65
8,2019,08-2019,5968,5.14,2.67,51,95.56
8,2019,08-2019,6107,4.02,2.67,51,95.56
8,2019,08-2019,6378,4.72,2.66,53,95.39
8,2019,08-2019,19295,4.84,2.66,53,95.39
8,2019,08-2019,21242,4.4,2.66,53,95.39
8,2019,08-2019,19621,4.86,2.65,56,95.13
8,2019,08-2019,6110,4.18,2.64,57,95.04
8,2019,08-2019,10008,5.13,2.64,57,95.04
8,2019,08-2019,22427,3.95,2.64,57,95.04
8,2019,08-2019,44587,3.65,2.63,60,94.78
8,2019,08-2019,45678,3.87,2.63,60,94.78
8,2019,08-2019,10980,4.75,2.63,60,94.78
8,2019,08-2019,39,6.76,2.61,63,94.52
8,2019,08-2019,6284,7.1,2.61,63,94.52
8,2019,08-2019,49979,3.94,2.61,63,94.52
8,2019,08-2019,4897,5.23,2.6,66,94.26
8,2019,08-2019,39649,3.96,2.59,67,94.17
8,2019,08-2019,17786,4.36,2.59,67,94.17
8,2019,08-2019,6144,4.54,2.59,67,94.17
8,2019,08-2019,38994,3.27,2.57,70,93.91
8,2019,08-2019,35,3.61,2.56,71,93.82
8,2019,08-2019,19423,4.03,2.56,71,93.82
8,2019,08-2019,17320,3.79,2.55,73,93.65
8,2019,08-2019,44476,4.03,2.55,73,93.65
8,2019,08-2019,36879,3.85,2.53,75,93.47
8,2019,08-2019,5960,4.41,2.51,76,93.39
8,2019,08-2019,79,3.53,2.51,76,93.39
8,2019,08-2019,101,3.71,2.5,78,93.21
8,2019,08-2019,77,6.48,2.5,78,93.21
8,2019,08-2019,6219,3.79,2.5,78,93.21
8,2019,08-2019,45725,3.83,2.5,78,93.21
8,2019,08-2019,35903,3.82,2.49,82,92.86
8,2019,08-2019,18996,4.12,2.47,83,92.78
8,2019,08-2019,36868,3.71,2.46,84,92.69
8,2019,08-2019,6143,3.97,2.46,84,92.69
8,2019,08-2019,17,3.51,2.46,84,92.69
8,2019,08-2019,5969,5.28,2.45,87,92.43
8,2019,08-2019,33971,3.68,2.44,88,92.34
8,2019,08-2019,39656,3.82,2.44,88,92.34
8,2019,08-2019,89,4,2.43,90,92.17
8,2019,08-2019,44455,3.44,2.43,90,92.17
8,2019,08-2019,32703,4.29,2.43,90,92.17
8,2019,08-2019,32704,3.79,2.43,90,92.17
8,2019,08-2019,44447,3.88,2.42,94,91.82
8,2019,08-2019,4943,4.2,2.41,95,91.73
8,2019,08-2019,16138,4.24,2.41,95,91.73
8,2019,08-2019,60,3.1,2.4,97,91.56
8,2019,08-2019,158,3.79,2.4,97,91.56
8,2019,08-2019,83,3.34,2.4,97,91.56
8,2019,08-2019,21237,3.92,2.4,97,91.56
8,2019,08-2019,64,4.69,2.39,101,91.21
8,2019,08-2019,42239,3.41,2.39,101,91.21
8,2019,08-2019,5906,4.17,2.39,101,91.21
8,2019,08-2019,23778,3.72,2.38,104,90.95
8,2019,08-2019,147,3.78,2.38,104,90.95
8,2019,08-2019,40682,3.63,2.37,106,90.77
8,2019,08-2019,6029,3.5,2.37,106,90.77
8,2019,08-2019,45521,3.6,2.36,108,90.6
8,2019,08-2019,6305,2.99,2.36,108,90.6
8,2019,08-2019,11974,2.6,2.36,108,90.6
8,2019,08-2019,49,3.51,2.36,108,90.6
8,2019,08-2019,44448,3.03,2.36,108,90.6
8,2019,08-2019,17673,3.64,2.35,113,90.17
8,2019,08-2019,44470,3.03,2.35,113,90.17
8,2019,08-2019,19613,3.82,2.35,113,90.17
8,2019,08-2019,4911,3.35,2.34,116,89.9
8,2019,08-2019,18923,3.59,2.34,116,89.9
8,2019,08-2019,37411,3.61,2.34,116,89.9
8,2019,08-2019,6304,4.28,2.33,119,89.64
8,2019,08-2019,41552,3.51,2.33,119,89.64
8,2019,08-2019,137,4.09,2.33,119,89.64
8,2019,08-2019,5944,3.9,2.32,122,89.38
8,2019,08-2019,15,3.57,2.32,122,89.38
8,2019,08-2019,6142,3.85,2.32,122,89.38
8,2019,08-2019,4912,3.89,2.32,122,89.38
8,2019,08-2019,6133,3.34,2.32,122,89.38
8,2019,08-2019,12025,4.92,2.31,127,88.95
8,2019,08-2019,44450,3.37,2.31,127,88.95
8,2019,08-2019,34463,3.01,2.3,129,88.77
8,2019,08-2019,41052,3.71,2.3,129,88.77
8,2019,08-2019,22428,3.6,2.3,129,88.77
8,2019,08-2019,33474,3.5,2.3,129,88.77
8,2019,08-2019,6315,3.24,2.3,129,88.77
8,2019,08-2019,19603,4.15,2.3,129,88.77
8,2019,08-2019,42238,3.54,2.29,135,88.25
8,2019,08-2019,39193,3.38,2.28,136,88.16
8,2019,08-2019,6250,3.6,2.28,136,88.16
8,2019,08-2019,6323,3.83,2.28,136,88.16
8,2019,08-2019,45519,3.71,2.28,136,88.16
8,2019,08-2019,22403,3.81,2.28,136,88.16
8,2019,08-2019,88,3.22,2.27,141,87.73
8,2019,08-2019,5910,3.92,2.27,141,87.73
8,2019,08-2019,33191,2.87,2.27,141,87.73
8,2019,08-2019,44468,3.53,2.27,141,87.73
8,2019,08-2019,10977,4.6,2.27,141,87.73
8,2019,08-2019,39657,3.44,2.27,141,87.73
8,2019,08-2019,30,3.13,2.26,147,87.21
8,2019,08-2019,6210,4,2.25,148,87.12
8,2019,08-2019,5896,4.16,2.25,148,87.12
8,2019,08-2019,18204,4.29,2.24,150,86.95
8,2019,08-2019,44,3.08,2.24,150,86.95
8,2019,08-2019,39646,3.07,2.24,150,86.95
